station/location;date;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
SIO;19530701;-;-;-;960.7;-;-;-;6;30.8;-
SIO;19530801;-;-;-;963;-;-;-;5.5;30.5;-
SIO;19530901;-;-;-;961.3;-;-;-;4;28.8;-
SIO;19531001;-;-;-;962;-;-;-;-1.4;22;-
SIO;19531101;-;-;-;968.8;-;-;-;-5.5;14.8;-
SIO;19531201;-;-;-;966.1;-;-;-;-11;14.5;-
SIO;19540101;-;-;-;959.9;-;-;-;-14.2;10;-
SIO;19540201;-;-;-;954.1;-;-;-;-12.5;13;-
SIO;19540301;-;-;-;954.3;-;-;-;-4.5;20.2;-
SIO;19540401;-;-;-;960;-;-;-;-2.1;21;-
SIO;19540501;-;-;-;957.1;-;-;-;-1;28.5;-
SIO;19540601;-;-;-;959.2;-;-;-;4;31.2;-
SIO;19540701;-;-;-;959.7;-;-;-;2.6;29.8;-
SIO;19540801;-;-;-;958.9;-;-;-;4.9;31;-
SIO;19540901;-;-;-;963.2;-;-;-;-0.5;28.2;-
SIO;19541001;-;-;-;964.1;-;-;-;-1.2;21;-
SIO;19541101;-;-;-;960.7;-;-;-;-8.8;16.6;-
SIO;19541201;-;-;-;962.1;-;-;-;-7.4;11.4;-
SIO;19550101;-;-;-;955.3;-;-;-;-11.5;15.6;-
SIO;19550201;-;-;-;949.9;-;-;-;-11.5;15;-
SIO;19550301;-;-;-;956.2;-;-;-;-10.8;21.5;-
SIO;19550401;-;-;-;962.8;-;-;-;-4;26.4;-
SIO;19550501;-;-;-;960.8;-;-;-;-0.2;29;-
SIO;19550601;-;-;-;960.3;-;-;-;2;29.4;-
SIO;19550701;-;-;-;960;-;-;-;4.8;31.5;-
SIO;19550801;-;-;-;961.5;-;-;-;4.2;28.4;-
SIO;19550901;-;-;-;961.8;-;-;-;0.1;24.6;-
SIO;19551001;-;-;-;959.8;-;-;-;-4.8;18.8;-
SIO;19551101;-;-;-;962.7;-;-;-;-12.3;20.7;-
SIO;19551201;-;-;-;959.8;-;-;-;-7.3;12.6;-
SIO;19560101;-;-;-;959.4;-;-;-;-14;9.5;-
SIO;19560201;-;-;-;956.6;-;-;-;-17;10.7;-
SIO;19560301;-;-;-;959.1;-;-;-;-7.5;20.2;-
SIO;19560401;-;-;-;954.6;-;-;-;-6.8;21.5;-
SIO;19560501;-;-;-;963.4;-;-;-;0.8;31.7;-
SIO;19560601;-;-;-;961.7;-;-;-;1.5;27.3;-
SIO;19560701;-;-;-;960.7;-;-;-;7.3;29.5;-
SIO;19560801;-;-;-;958.9;-;-;-;3.5;29.6;-
SIO;19560901;-;-;-;962.4;-;-;-;6.4;26.5;-
SIO;19561001;-;-;-;965.3;-;-;-;-2.6;23.5;-
SIO;19561101;-;-;-;961.8;-;-;-;-9.2;15.4;-
SIO;19561201;-;-;-;967.1;-;-;-;-13;10.3;-
SIO;19570101;-;-;-;966.6;-;-;-;-16.6;9.2;-
SIO;19570201;-;-;-;958.3;-;-;-;-7;16.8;-
SIO;19570301;-;-;-;960.6;-;-;-;-4.2;22.6;-
SIO;19570401;-;-;-;958.6;-;-;-;-4.5;23.4;-
SIO;19570501;-;-;-;957;-;-;-;-2.3;25;-
SIO;19570601;-;-;-;960.7;-;-;-;5;32;-
SIO;19570701;-;-;-;960.6;-;-;-;6.5;34.4;-
SIO;19570801;-;-;-;960.5;-;-;-;5;30.6;-
SIO;19570901;-;-;-;961.4;-;-;-;0.2;27.4;-
SIO;19571001;-;-;-;963.1;-;-;-;0;22.3;-
SIO;19571101;-;-;-;961.2;-;-;-;-7.4;18;-
SIO;19571201;-;-;-;960.1;-;-;-;-10;13.4;-
SIO;19580101;-;-;53;959.9;59;-;-1.9;-14.9;10.6;-
SIO;19580201;-;-;69;959.5;139.4;-;2.9;-9.5;17.5;-
SIO;19580301;-;-;64;953.2;20.6;-;3.2;-6.2;19;-
SIO;19580401;-;-;60;956.8;4.2;-;7.7;-3.4;22.5;-
SIO;19580501;-;-;65;961.1;18.6;-;15.8;3;31;-
SIO;19580601;-;-;64;958.4;49.8;-;16.1;5.4;28;-
SIO;19580701;-;-;58;960;54.7;-;18.9;8.5;32.6;-
SIO;19580801;-;-;55;959.6;37.7;-;18.6;8;34;-
SIO;19580901;-;-;50;962.4;46.8;-;16.3;3.9;27.8;-
SIO;19581001;-;-;61;965.1;47.8;-;8.4;-2.7;22;-
SIO;19581101;-;-;76;962.3;30.7;-;3.4;-4.8;13.4;-
SIO;19581201;-;-;65;953.9;75.9;-;1.2;-11.2;12;-
SIO;19590101;-;-;61.3;960;80.1;-;-0.7;-11.5;10;81.7
SIO;19590201;-;-;18.8;972.3;0.2;-;2.7;-9.2;16;75.2
SIO;19590301;-;-;63.8;959;15.9;-;8.6;-3;21.2;68
SIO;19590401;-;-;51.3;955.6;71.9;-;10.2;-2.6;25.6;68.9
SIO;19590501;-;-;52.5;957.3;21.6;-;14.5;1.5;27;67.3
SIO;19590601;-;-;61.3;961.7;55.1;-;17.7;3.2;30.6;70.2
SIO;19590701;-;-;41.3;961.2;50.4;-;20.1;9.6;32;69.8
SIO;19590801;-;-;45;960.9;59.7;-;18.3;5.5;30.2;74.3
SIO;19590901;-;-;52.5;961.8;25.7;-;16.3;6.5;27.5;78.2
SIO;19591001;-;-;40;962.6;50.9;-;8.9;-1.2;21.6;81.1
SIO;19591101;-;-;50;958.8;16.3;-;3.2;-6.7;14.6;80.6
SIO;19591201;-;-;68.8;954.3;155.3;-;1.9;-9;11.6;83.9
SIO;19600101;-;-;56.3;959.7;33.1;-;-0.2;-13.6;14.6;79.1
SIO;19600201;-;-;61.3;956.1;89.7;-;2.7;-9.8;18.6;76.7
SIO;19600301;-;-;56.3;954.7;27.6;-;7.5;-2.4;19.4;66.8
SIO;19600401;-;-;52.5;959;2.7;-;10;0.2;22.8;64.2
SIO;19600501;-;-;47.5;959.7;51.9;-;15.1;-0.2;30.6;65.7
SIO;19600601;-;-;51.3;961.7;55.6;-;18;5.2;30.4;69.6
SIO;19600701;-;-;61.3;960;90.6;-;16.8;5.8;27.6;71.7
SIO;19600801;-;-;55;959.2;97.7;-;16.8;6;30.8;74.3
SIO;19600901;-;-;58.8;959.5;79.3;-;13;3.6;25.2;80.5
SIO;19601001;-;-;65;953.8;63.4;-;9.3;-2.7;23.6;77.1
SIO;19601101;-;-;65;958;86.1;-;5.2;-1.8;16.3;81.7
SIO;19601201;-;-;65;954.3;18.9;-;0;-10.4;9.8;82.4
SIO;19610101;-;-;66.3;960.1;77.4;-;-1.2;-13;7.8;88
SIO;19610201;-;-;52.5;968.3;70.6;-;4.7;-4;19.9;74.8
SIO;19610301;-;-;26.3;968.1;2.3;-;7;-4.2;22.6;65.1
SIO;19610401;-;-;62.5;955.5;52.7;-;12;1.6;25.6;70.3
SIO;19610501;-;-;58.8;958.2;20.8;-;12.7;0;27;66.6
SIO;19610601;-;-;51.3;960.5;41.4;-;17.8;6.8;31;68.2
SIO;19610701;-;-;50;960.9;58.7;-;17.6;7.2;31.2;67.5
SIO;19610801;-;-;40;963.3;40.1;-;17.4;5;31.6;70
SIO;19610901;-;-;42.5;963;27.1;-;17.6;6;30.7;71.2
SIO;19611001;-;-;48.8;960;67.1;-;9.7;-2.4;23.4;80.5
SIO;19611101;-;-;50;956.6;25.6;-;3.4;-6;15.2;79.1
SIO;19611201;-;-;57.5;959.1;132.4;-;1.2;-9.5;13.2;83.9
SIO;19620101;-;-;64;963.4;126.4;-;0.5;-11;9.7;82.3
SIO;19620201;-;-;54;963.6;49.3;-;0.7;-10.6;11;73.5
SIO;19620301;-;-;56;952.3;75;-;3;-8.4;15.7;65.8
SIO;19620401;-;-;54;958.3;30.4;-;9.6;-2.4;26;57.7
SIO;19620501;-;-;59;959.3;29.5;-;12.5;-1.2;29.6;63.4
SIO;19620601;-;-;44;962.5;30.6;-;17.2;3;32.7;58.2
SIO;19620701;-;-;48;960.4;17.4;-;18.5;4.6;34;62.4
SIO;19620801;-;-;31;961.8;16;-;19.7;8;33.4;61.3
SIO;19620901;-;-;41;960.4;20.5;-;14.9;0.8;31.2;69.5
SIO;19621001;-;-;34;962.9;6.6;-;9.6;-3.4;24.8;77.8
SIO;19621101;-;-;56;956.1;32.9;-;2.8;-8.5;19.4;78.2
SIO;19621201;-;-;54;958.7;97.5;-;-3.5;-18;11;87.2
SIO;19630101;-;-;61;958.2;31.9;-;-4.7;-17;9.8;81.4
SIO;19630201;-;-;58;951;29.6;-;-2.6;-18.4;9.8;75.1
SIO;19630301;-;-;63;958.5;111.1;-;4;-9.2;16.4;70.7
SIO;19630401;-;-;64;954.3;15.4;-;10.7;-0.8;24.1;61.2
SIO;19630501;-;-;56;957.4;13.4;-;13.5;0;27;61.8
SIO;19630601;-;-;64;956.9;81;-;16.8;7.6;32.8;66.3
SIO;19630701;-;-;45;960.3;60.1;-;19.7;9.5;31.7;66.2
SIO;19630801;-;-;58;958;105.6;-;16.8;5.5;31.8;69.1
SIO;19630901;-;-;49;961.8;12.8;-;14.6;2.6;27;71
SIO;19631001;-;-;39;964.6;40.4;-;9.2;-2.2;21.4;73.7
SIO;19631101;-;-;64;956.8;88.8;-;6.2;-2.6;19.4;76.7
SIO;19631201;-;-;40;960.1;1.7;-;-2.2;-13.5;13;75.3
SIO;19640101;-;-;39;971.7;2.2;-;-3.9;-13.8;11.5;80.8
SIO;19640201;-;-;44;960;5.6;-;2.7;-10.6;19.6;65.3
SIO;19640301;-;-;74;954;38;-;5;-6;17.5;70.2
SIO;19640401;-;-;55;958.1;45.8;-;10.8;1;23.2;57.6
SIO;19640501;-;-;56;961.4;56.6;-;15.3;3.4;28.5;61.1
SIO;19640601;-;-;45;959.7;33.8;-;18.5;5.8;33.4;60.5
SIO;19640701;-;-;36;962.1;37.3;-;20.6;8.2;35.2;55.6
SIO;19640801;-;-;48;960;51.7;-;18.2;8.5;32;61.5
SIO;19640901;-;-;38;964.4;53.5;-;15.1;0.5;29.2;69.1
SIO;19641001;-;-;59;959.4;71.5;-;8;-2;22.6;75.1
SIO;19641101;-;-;59;963.4;50.6;-;4.3;-3.6;16.4;82.2
SIO;19641201;-;-;59;958.8;16.6;-;-1.3;-11.4;8.4;79.2
SIO;19650101;-;-;63;957.4;48.4;-;-0.3;-11;12.4;74.5
SIO;19650201;-;-;26;962.2;2.9;-;-1.9;-11.8;9.5;64.4
SIO;19650301;-;-;54;959.6;74.9;-;5.4;-8.8;21.2;62.7
SIO;19650401;-;-;64;955.7;29.8;-;8.6;-0.6;21.1;59.1
SIO;19650501;-;-;59;958.4;81.6;-;13.4;2;28.6;59.4
SIO;19650601;-;-;58;959.4;49.6;-;17.5;4.5;35.4;61.9
SIO;19650701;-;-;55;959.4;140.8;-;17.2;4;30.7;65.7
SIO;19650801;-;-;53;960.4;91.1;-;16.6;5.8;32.4;66
SIO;19650901;-;-;54;958.2;73.6;-;12.3;2.6;25;75.2
SIO;19651001;-;-;33;964.1;1.6;-;9.1;-1.6;23.4;81.3
SIO;19651101;-;-;75;954.9;129.8;-;3.9;-7;17.6;85.9
SIO;19651201;-;-;78;956.1;196.4;-;0.6;-8.4;8.7;90.1
SIO;19660101;-;-;53;957.9;56.5;-;-3;-20.4;11.4;84.8
SIO;19660201;-;-;69;954.3;99.9;-;5.5;-2.4;16.8;77
SIO;19660301;-;-;50;962.5;31.4;-;4.6;-5.3;16;71.6
SIO;19660401;-;-;58;955.2;59.5;-;10.8;-0.2;22;70.6
SIO;19660501;-;-;50;960.5;10.3;-;14.4;2.2;30.4;66.6
SIO;19660601;-;-;51;960;16.4;-;18.5;5.4;32.8;64.8
SIO;19660701;-;-;51;958.5;52;-;17.5;7.6;32.6;69.6
SIO;19660801;-;-;58;959.5;75.9;-;16.7;4.5;32.8;74.5
SIO;19660901;-;-;33;961.9;12.1;-;15.7;5;31.8;76.8
SIO;19661001;-;-;61;954.7;49.8;-;11.9;0.6;27.6;83.1
SIO;19661101;-;-;68;958.7;45;-;2.4;-7.5;17.2;79.6
SIO;19661201;-;-;69;959;97.3;-;0.1;-13;10.2;86.8
SIO;19670101;-;-;44;964.2;29.3;-;-1;-13.4;13.8;81.1
SIO;19670201;-;-;40;963;88.6;-;2.3;-8.6;16;72.7
SIO;19670301;-;-;60;963.8;61.5;-;7;-3;19.4;69.4
SIO;19670401;-;-;43;957.1;7.4;-;9;-2.6;23;61.3
SIO;19670501;-;-;59;957.9;53.7;-;13.9;-2;29;61.9
SIO;19670601;-;-;50;962.5;36.2;-;16.8;4.3;34.4;62.9
SIO;19670701;-;-;39;962.6;45.1;-;20.6;7.6;32.8;66.5
SIO;19670801;-;-;50;961.1;75.9;-;18.3;5.8;31.4;72.8
SIO;19670901;-;-;60;960.4;35.7;-;14;3.5;28.8;78.5
SIO;19671001;-;-;36;962.5;32.4;-;11.1;-2;27.2;77.3
SIO;19671101;-;-;53;961.7;37.1;-;4.5;-5.4;16;84.5
SIO;19671201;-;-;51;961.5;35.2;-;-2.5;-13.2;7.6;84.7
SIO;19680101;-;-;64;962.1;117.3;-;-2.4;-20.5;5.6;86.9
SIO;19680201;-;-;63;956;29.7;-;2.1;-7.8;15.6;80.2
SIO;19680301;-;-;44;960.9;9.5;-;6.2;-5.2;24.2;65.2
SIO;19680401;-;-;50;958.5;31.7;-;11.5;-1.6;29.6;62.6
SIO;19680501;-;-;60;958.3;18.1;-;13.6;0.4;26.2;66.1
SIO;19680601;-;-;55;960.4;23.4;-;17.2;6.4;33.5;65
SIO;19680701;-;-;45;962.2;57.2;-;18.9;7.2;36.3;66.4
SIO;19680801;-;-;63;959.3;83.3;-;16.4;6;27.4;77.2
SIO;19680901;-;-;56;960.4;102.4;-;13.9;3.8;25.5;78.1
SIO;19681001;-;-;45;964.8;20;-;11.1;0.2;23.4;80.8
SIO;19681101;-;-;58;957.8;104.4;-;4;-5.3;19.6;85.5
SIO;19681201;-;-;64;955.9;87.4;-;-0.1;-12;8.2;81.8
SIO;19690101;-;-;54;960;19.9;-;-0.1;-11.5;10.4;80.7
SIO;19690201;-;-;61;953.1;28.5;-;-0.5;-10.5;13.2;73
SIO;19690301;-;-;63;954.2;15.9;-;5.7;-2.5;17;70.2
SIO;19690401;-;-;61;959.1;68;-;9.2;-3.2;24.6;65.7
SIO;19690501;-;-;50;957.8;31.7;-;14.6;2.6;32.7;65
SIO;19690601;-;-;61;958.2;75.4;-;15.3;4.8;28;69.8
SIO;19690701;-;-;43;964.7;70;-;19.4;5.4;31.8;69.4
SIO;19690801;-;-;54;960.4;74.2;-;17.5;4.8;30.4;72.6
SIO;19690901;-;-;45;961.4;37.9;-;15.2;6;27.4;78.8
SIO;19691001;-;-;23;966.3;0.7;-;10;0;23.8;77.6
SIO;19691101;-;-;53;957.6;93.8;-;3.9;-6.8;17.4;78.7
SIO;19691201;-;-;48;956.9;29.4;-;-5;-14.7;4.6;83.1
SIO;19700101;-;-;66;954.8;36.5;-;0.5;-12;12;80.3
SIO;19700201;-;-;81;956.3;190;-;0.9;-12.2;13.8;78.6
SIO;19700301;-;-;64;956;67.6;-;2.6;-10.6;17.4;71.3
SIO;19700401;-;-;69;959.1;68.3;-;7.5;-4;25.8;64.2
SIO;19700501;-;-;56;959.5;39.5;-;13;0;26.5;64.2
SIO;19700601;-;-;56;961.1;69.4;-;18.3;6.8;31.6;68.3
SIO;19700701;-;-;45;961.2;26.6;-;18.5;4.4;32;66.3
SIO;19700801;-;-;54;960.4;74;-;18;6;32;74.2
SIO;19700901;-;-;33;963.5;25.5;-;15.8;3.6;30.2;73.9
SIO;19701001;-;-;43;964.9;26.4;-;8.7;-2.4;26.2;80.3
SIO;19701101;-;-;53;961.6;62.8;-;5.4;-3.5;19;79.7
SIO;19701201;-;-;44;963.8;10;-;-1.1;-13.2;11.8;82.7
SIO;19710101;-;-;45;958.5;50.1;-;-2.2;-15.5;12.4;84.4
SIO;19710201;-;-;45;962.4;8.1;-;1.5;-5.2;10.2;74.4
SIO;19710301;-;-;48;955.9;70.8;-;2.2;-14;17.6;67.2
SIO;19710401;-;-;46;954.9;20.7;-;12.6;0;25.6;57
SIO;19710501;-;-;70;956;64.2;-;15.3;4.2;29.8;66.6
SIO;19710601;-;-;63;958.2;82.4;-;16;5.6;28.8;68.5
SIO;19710701;-;-;35;961.8;23.4;-;20.7;7;33.8;64
SIO;19710801;-;-;45;960.5;98.5;-;19.8;10;34.6;70.7
SIO;19710901;-;-;35;964.6;20.9;-;14.4;2;26.2;74.1
SIO;19711001;-;-;31;969.1;11.8;-;10;-0.4;23.2;78.4
SIO;19711101;-;-;61;958.7;109.1;-;2.4;-13;14.8;83.2
SIO;19711201;-;-;44;969.7;4.9;-;-0.9;-9;10;86.3
SIO;19720101;-;-;61;957.4;16.8;-;0.1;-10.4;9;80
SIO;19720201;-;-;64;955.9;30.4;-;4.7;-5.6;17;71
SIO;19720301;-;-;49;957.9;9.7;-;7.7;-1.6;21;65
SIO;19720401;-;-;65;954.5;39.2;-;9.4;-0.6;24.8;67.5
SIO;19720501;-;-;65;957.7;28.2;-;13.4;0;25.6;64
SIO;19720601;-;-;60;959.3;45.2;-;16.2;5;29.5;66.7
SIO;19720701;-;-;53;960.9;22.8;-;19;6.4;32.6;65.9
SIO;19720801;-;-;49;961.4;33.7;-;17.6;5.8;32;69.7
SIO;19720901;-;-;50;961.2;10.7;-;12.3;0.6;26.6;72.9
SIO;19721001;-;-;43;962.4;22;-;9;0;23.2;76.3
SIO;19721101;-;-;51;964;169.7;-;4.1;-5.8;16.6;81.2
SIO;19721201;-;-;36;967.9;15.5;-;0.6;-9;14.2;75.8
SIO;19730101;-;-;56;965.5;17.4;-;-0.4;-8.6;9.4;83.1
SIO;19730201;-;-;49;959.3;36.1;-;-0.5;-10;9.5;75
SIO;19730301;-;-;36;964.4;4.3;-;4.7;-8;20.4;63.1
SIO;19730401;-;-;60;957.8;39.5;-;7.5;-5.5;23.6;59.7
SIO;19730501;-;-;61;960.9;30.2;-;15.4;2.6;27.5;61.9
SIO;19730601;-;-;51;961.5;79.9;-;18.1;6;30.4;67.2
SIO;19730701;-;-;54;958.7;102.9;-;18.4;7;32.2;69.1
SIO;19730801;-;-;49;962.6;29.8;-;20;11;32;71.4
SIO;19730901;-;-;43;961.3;36.2;-;15.4;3;30;73.5
SIO;19731001;-;-;44;962.7;51.2;-;8.6;-3;24;77.1
SIO;19731101;-;-;38;966.1;28.7;-;3.3;-9;14.6;77.2
SIO;19731201;-;-;58;960.7;28.1;-;0.5;-17.5;13.6;76.9
SIO;19740101;-;-;60;965.4;11.4;-;2.6;-5.6;14.2;78.6
SIO;19740201;-;-;69;954.9;45.3;-;3.8;-4.2;14.6;75.7
SIO;19740301;-;-;65;957.3;44.1;-;7.8;-3.6;22.8;63.2
SIO;19740401;-;-;46;953.8;10.9;-;10;-2.6;22.6;59
SIO;19740501;-;-;60;956.7;54.6;-;13.3;2;27.4;63.2
SIO;19740601;-;-;50;958.2;116.9;-;16;5;27.6;65.5
SIO;19740701;-;-;46;961.6;19.9;-;18.5;7.2;32;62.1
SIO;19740801;-;-;43;960.6;36.5;-;19.6;6;35;65.4
SIO;19740901;-;-;51;959.3;77.9;-;14;0.6;28.7;74.1
SIO;19741001;-;-;76;957.1;102.2;-;5.4;-3.2;14.6;78
SIO;19741101;-;-;65;960.7;87.7;-;4.3;-4.6;17.8;77.1
SIO;19741201;-;-;53;968.6;58.1;-;2;-9.5;11;79.7
SIO;19750101;-;-;54;965.1;78.1;-;2.5;-5.6;14;79.2
SIO;19750201;-;-;20;964.9;2.8;-;2.8;-5;17.8;66.6
SIO;19750301;-;-;70;951.6;34.8;-;5.1;-6.4;17.6;66
SIO;19750401;-;-;49;957.8;29.7;-;9.7;-2.6;24.2;62.3
SIO;19750501;-;-;60;957;46.5;-;14;2.6;31.8;64.2
SIO;19750601;-;-;56;959.5;26.8;-;16.3;3;30.6;63.6
SIO;19750701;-;-;39;960.5;39.1;-;19.3;6.5;32.6;63.6
SIO;19750801;-;-;53;961;35.7;-;18.7;6.8;32.8;70.4
SIO;19750901;-;-;55;961.6;38.9;-;16.4;6.4;34.2;75.4
SIO;19751001;-;-;40;963.9;7.6;-;8.3;-2;22.8;77.9
SIO;19751101;-;-;56;960.3;68.3;-;4;-6;18.4;81.7
SIO;19751201;-;-;45;965.9;1.3;-;-1;-8;10.4;83.5
SIO;19760101;-;-;50;964.1;8.2;-;0.6;-10.6;13;73.3
SIO;19760201;-;-;44;962.5;50.1;-;1.8;-7;15;76.6
SIO;19760301;-;-;41;959.8;7.8;-;5.4;-6.8;22;65.6
SIO;19760401;-;-;40;956;47.2;-;9.8;-3;24.2;58
SIO;19760501;-;-;45;959.2;13.2;-;15.4;1.6;29;56.2
SIO;19760601;-;-;35;961.8;25.2;-;19.7;5.4;32;54.9
SIO;19760701;-;-;54;959.8;57;-;19.9;8.6;33;62.8
SIO;19760801;-;-;44;961.1;43.3;-;17.5;7.5;29.8;63.2
SIO;19760901;-;-;53;959.4;37.4;-;13.7;2.8;26;69.5
SIO;19761001;-;-;61;953.4;53.1;-;11.2;0;24.2;73.1
SIO;19761101;-;-;54;960.9;52.1;-;4;-6.2;16;73.8
SIO;19761201;-;-;54;955.1;129.2;-;-1.5;-12.2;7.8;81
SIO;19770101;-;-;71;957.5;54.6;-;0.5;-7.8;9.8;79.1
SIO;19770201;-;-;66;956.1;112.4;-;3.7;-7;14.4;74.2
SIO;19770301;-;-;61;962.3;28;-;8.6;-3.5;22.6;61.5
SIO;19770401;-;-;71;958.3;99.4;-;8.8;-1;25.2;65.4
SIO;19770501;-;-;66;957.1;51.4;-;13.3;1.2;28;63.5
SIO;19770601;-;-;60;957.8;47.4;-;16.7;7;30.8;63.7
SIO;19770701;-;-;53;957.9;60;-;18.7;7.4;29.6;65.3
SIO;19770801;-;-;55;957.4;36;-;17.1;8.4;29;67.9
SIO;19770901;-;-;36;964.3;8.5;-;14;1.6;27.6;68.7
SIO;19771001;-;-;48;963.3;76.4;-;10.9;1.2;21.8;72.9
SIO;19771101;-;-;55;959;75;-;3.5;-8.6;18.2;76.3
SIO;19771201;-;-;50;964.4;61.9;-;0.6;-10.2;13;81.9
SIO;19780101;-;4;64;956.6;66.3;3132;-0.3;-7.9;8.5;84.7
SIO;19780201;-;13;75;951;86.4;4536;0.9;-14.6;15.8;77.4
SIO;19780301;-;0;71;957.7;109.4;7326;5.4;-3.7;19.4;69.9
SIO;19780401;-;0;68;951;10;9816;8.2;-3;19.9;64.7
SIO;19780501;-;0;66;956;41.2;10416;12.3;-0.4;24.9;67
SIO;19780601;-;0;63;958;86.2;11922;15.8;2.5;28.3;65.9
SIO;19780701;-;0;55;960.1;31.7;13488;17.4;5.2;29.9;70.6
SIO;19780801;-;0;48;960.9;53.7;14592;16.3;4.7;28.2;75.9
SIO;19780901;-;0;40;962.5;13.8;14088;13.2;2.3;25.8;76.4
SIO;19781001;-;0;31;964.8;17.3;12234;7.3;-1.8;20.4;79.5
SIO;19781101;-;0;21;969.5;0.6;9276;0.6;-13.4;13.6;76.9
SIO;19781201;-;0;61;953.2;96.4;3120;0.7;-13.2;12;83.1
SIO;19790101;-;11;63;956.4;74.1;4626;-2.3;-20.6;7.6;79.6
SIO;19790201;-;1;68;952.8;69.9;6300;2.5;-9.3;14.9;76.2
SIO;19790301;-;0;74;954.2;87.9;7500;5.9;-3.7;17.4;69
SIO;19790401;-;0;64;955.1;20.6;11886;7.6;-3;20.6;61.4
SIO;19790501;-;0;53;960.3;43;14448;13.3;-1.8;28.5;60.1
SIO;19790601;-;0;59;960.8;34.4;12744;17.4;2.1;27.5;66.7
SIO;19790701;-;0;40;962.3;24.6;17154;18.7;3.9;30.5;60
SIO;19790801;-;0;51;959;61.9;15264;16.5;4.3;29.6;68.9
SIO;19790901;-;0;44;962.9;33.7;13188;13.9;3.7;25.8;75
SIO;19791001;-;0;61;957.4;72.6;8034;10.7;-0.1;24.6;79.8
SIO;19791101;-;0;49;961;68.2;6360;2.6;-7.4;15;79.9
SIO;19791201;-;0;66;960.5;106.1;2736;1.4;-9;12.4;85.9
SIO;19800101;-;14;65;959.3;90.5;3954;-1.6;-13;8.7;81.9
SIO;19800201;-;7;45;964.4;72.1;7884;2.5;-5.5;15.5;77
SIO;19800301;-;0;65;953.9;65.5;8988;4.9;-4.1;16.1;71.3
SIO;19800401;-;0;55;959.2;3;11592;7.2;-3.4;19.3;63.6
SIO;19800501;-;0;66;954.2;56.9;9960;12.2;0.8;24.5;66.3
SIO;19800601;-;0;64;958.2;49.3;9996;15.3;2.4;29.3;68.3
SIO;19800701;-;0;59;958.8;88.5;11622;16.4;2.9;28.8;71
SIO;19800801;-;0;48;960.9;26.4;13926;18.4;4.8;30.5;73.1
SIO;19800901;-;0;30;964.3;33.8;15648;14.6;5.1;26.6;76
SIO;19801001;-;0;56;958;121.7;8166;7.6;-1.2;20.6;81
SIO;19801101;-;0;63;959.4;23.1;4932;2.7;-6.1;14.4;80.3
SIO;19801201;-;1;50;964.5;16.8;4080;-2.1;-14.2;8;79.9
SIO;19810101;52;13;54;965.6;86.6;5105;-2.7;-15;6.2;76.4
SIO;19810201;108;6;41;962.3;11.3;8782;-0.5;-10.3;9.7;70.5
SIO;19810301;124;0;74;956.8;95.5;7283;7.7;-5.3;24.4;69
SIO;19810401;218;0;54;958.2;10;13163;11.3;-1;25.7;61.2
SIO;19810501;209;0;68;956.4;62.3;9024;13.5;1.8;29;64.8
SIO;19810601;253;0;54;960.9;26.6;13566;17.5;4.3;31;61.9
SIO;19810701;234;0;54;961.8;51.8;12619;17.5;5.8;30.6;66.8
SIO;19810801;236;0;35;961.9;18.1;16452;18.3;4.5;31.9;65.3
SIO;19810901;137;0;69;960.7;52.7;7693;14.8;1;27.3;76.8
SIO;19811001;93;0;66;959;108.6;6442;8.9;-3.5;22.4;78.4
SIO;19811101;68;0;41;968.8;40.3;7117;3;-8.1;17.2;75.3
