station/location;date;gre000m0;hto000m0;nto000m0;prestam0;rre150m0;sre000m0;tre200m0;tre200mn;tre200mx;ure200m0
SMA;19510601;-;0;68;950.9;148.8;10650;15.4;7.8;29.8;75
SMA;19510701;-;0;47;953.1;146.9;16008;18;9.3;31.8;71.9
SMA;19510801;-;0;64;950.1;130.3;11838;17.1;9.8;31.1;76.6
SMA;19510901;-;0;65;952.2;94.1;8814;14.8;4.4;28.4;81.6
SMA;19511001;-;0;70;951.5;47.9;4752;7.6;-1.5;18.3;86.3
SMA;19511101;-;0;78;945.1;84.5;3732;6.3;-2.1;16.8;79.7
SMA;19511201;-;0;74;954.1;63.1;3972;0.4;-6.1;8.9;87.4
SMA;19520101;-;4;82;947.2;57.3;2946;-0.9;-9;8.3;81.2
SMA;19520201;-;31;78;950.7;106.3;3995;-1.4;-8.7;10;83.7
SMA;19520301;-;1;76;946.2;104.9;6708;5.3;-5.3;17.7;77
SMA;19520401;-;1;52;950.6;113.2;12240;10.7;-5.1;24.8;68.3
SMA;19520501;-;0;55;950.9;81.1;14898;13.6;2.5;26.5;64.2
SMA;19520601;-;0;56;953.3;117.9;14964;17;9;32;66.8
SMA;19520701;-;0;43;952.7;50.4;18756;20.6;9.4;35.4;61.2
SMA;19520801;-;0;54;950.2;112.7;14826;18.6;8.9;33.7;66.6
SMA;19520901;-;0;76;949.3;116.3;7128;11.1;2.6;23.3;76.5
SMA;19521001;-;0;81;949.1;213.8;4092;8.5;-0.5;17.5;80.1
SMA;19521101;-;0;81;945.8;148.3;2886;2.8;-6.1;14;81.5
SMA;19521201;-;2;93;946.3;116.8;1110;0;-6.1;12.5;84.4
SMA;19530101;-;7;89;951.7;25.8;1578;-2.9;-9.6;7.8;86.5
SMA;19530201;-;15;78;949.8;35.3;4092;-0.8;-12.9;10.5;80.9
SMA;19530301;-;0;33;959.8;7.7;14970;5.6;-4.8;21;61.9
SMA;19530401;-;0;52;947.5;93.5;12252;9.5;-0.1;23.7;70.9
SMA;19530501;-;0;51;950.3;92.8;14868;14.3;-1.5;30.8;65.6
SMA;19530601;-;0;77;946.9;257;8568;14.8;3.4;27.3;78.1
SMA;19530701;-;0;64;951.5;167.9;13536;17.8;9.3;31.2;74.6
SMA;19530801;-;0;50;954.1;48.8;15612;17.4;8.8;31.4;72
SMA;19530901;-;0;57;952;71.2;11490;14.6;5;29.9;77.5
SMA;19531001;-;0;71;952.3;34.2;6510;10.2;0.9;21.2;88.4
SMA;19531101;-;0;75;958.3;27.5;4236;2.9;-2.4;13.2;92.7
SMA;19531201;-;0;85;955.5;28.7;2112;1.6;-6.1;14.8;91.2
SMA;19540101;-;8;86;949.4;72.2;2550;-2.8;-12.9;9;78
SMA;19540201;-;3;80;943.9;63.3;2970;-1.4;-15.4;10.3;77.5
SMA;19540301;-;0;60;944;19.6;9948;6.1;-3.5;19.2;67.1
SMA;19540401;-;0;75;951.2;85.8;7230;6.3;-2.2;19.1;70.2
SMA;19540501;-;0;65;948.3;98;12816;11.8;2.2;26.9;71.8
SMA;19540601;-;0;68;950.3;88;11754;16.1;7.8;30.9;74.7
SMA;19540701;-;0;73;950.4;174.3;11388;15.4;7.4;28.3;73.3
SMA;19540801;-;0;68;949.1;187.4;10290;15.9;8.3;31.2;78.7
SMA;19540901;-;0;65;952.7;185.8;10044;14.4;1.3;27.6;79.9
SMA;19541001;-;0;58;953.5;56.4;8148;9.5;1.3;21.5;83.5
SMA;19541101;-;0;78;950;43.3;4248;4.8;-5;15.3;87
SMA;19541201;-;0;85;950.4;110.7;3024;2.9;-2.4;11.7;87.3
SMA;19550101;-;2;91;944.2;144.5;1368;-0.3;-9.7;11.4;89.9
SMA;19550201;-;2;87;938.8;98.4;2328;0.4;-8.9;10.7;82.8
SMA;19550301;-;0;67;946.6;43.7;8826;2.1;-7.8;21.1;74.3
SMA;19550401;-;0;54;954;39.6;12642;8.7;-3.1;26.2;66.2
SMA;19550501;-;0;61;951.4;143.4;14034;11.8;1.4;26.2;69.1
SMA;19550601;-;0;69;950.8;141.8;12090;15.8;5.2;28.4;74.7
SMA;19550701;-;0;78;951;209.8;9432;17.2;8.7;32.1;80.6
SMA;19550801;-;0;60;952.2;79.3;13110;16.5;6.1;27.4;75.2
SMA;19550901;-;0;64;952.5;83;8580;13.5;4;25.8;81.5
SMA;19551001;-;0;70;950;37.5;7458;7.8;-2.5;18.3;80.9
SMA;19551101;-;0;78;952.8;10.8;3330;2.6;-8.8;16.3;83.9
SMA;19551201;-;0;85;947.9;127.1;2484;3.6;-4.9;11.8;84.3
SMA;19560101;-;0;83;947.7;102.4;3306;1.9;-9.9;10;79.9
SMA;19560201;-;10;78;947.9;15.5;5052;-8.7;-23.3;7.7;73.5
SMA;19560301;-;0;62;949;66.9;9282;4.5;-9.2;19.2;67.2
SMA;19560401;-;1;67;945;104.4;9198;6.9;-4.9;19.9;68.5
SMA;19560501;-;0;54;954.1;133.2;13212;13.1;1.4;30.7;67
SMA;19560601;-;0;79;952.6;75.7;7836;13.3;4.5;26.1;73.6
SMA;19560701;-;0;63;951.4;219.4;13896;17;9.5;30.1;72.1
SMA;19560801;-;0;71;949.2;229.6;9378;14.9;6.4;30.1;76.2
SMA;19560901;-;0;55;952.7;71.1;10944;14.7;6.8;25.6;77.1
SMA;19561001;-;0;72;954.7;124.7;6066;7.6;-1.3;24.7;80.8
SMA;19561101;-;0;89;951.7;39.3;2514;1.8;-5.3;13;78.5
SMA;19561201;-;2;72;955.8;18.3;3780;1;-10.3;12.4;81.3
SMA;19570101;-;6;75;955.7;37.2;4500;-1.3;-12.1;11.7;82
SMA;19570201;-;1;73;946.6;155.6;5160;4.2;-3.9;15.1;77.6
SMA;19570301;-;0;58;950.6;58.1;11106;8.5;-4.6;22.3;70.8
SMA;19570401;-;0;69;950;71.5;9348;8.6;-2;23.3;70.4
SMA;19570501;-;0;70;948.8;58.1;9480;9.8;-1.5;25;69.1
SMA;19570601;-;0;67;951.2;118.3;11994;16.5;6.8;31.6;70.7
SMA;19570701;-;0;64;951.3;178.1;11850;17.5;9.6;36;70.6
SMA;19570801;-;0;65;951.3;107.4;13026;15.9;7.7;29.2;70.1
SMA;19570901;-;0;68;951.7;147.5;9216;13;4.2;27;80.6
SMA;19571001;-;0;53;953.4;40.8;8808;8.9;-0.1;21.5;82.9
SMA;19571101;-;0;87;951.3;34.5;1650;3.6;-4.9;16;86.1
SMA;19571201;-;0;83;949.1;40.1;3312;0.5;-7.9;14.3;81.1
SMA;19580101;-;3;84;948.6;68.7;2916;-0.1;-8.5;10.8;84.2
SMA;19580201;-;2;81;948;198.1;4452;3.7;-8.5;18.1;80
SMA;19580301;-;1;70;944;48;7704;0.9;-9.3;17.6;75.3
SMA;19580401;-;0;72;948;111.9;8346;5.7;-3;19.9;73
SMA;19580501;-;0;61;951.5;104.1;12786;14.7;3.7;28.7;68.5
SMA;19580601;-;0;64;949.3;207.2;13608;15.3;6.6;28;67.6
SMA;19580701;-;0;65;951.1;135.6;13482;17.9;9.7;31.1;71.1
SMA;19580801;-;0;61;950.5;190.8;14364;17.8;8.4;32.9;71.7
SMA;19580901;-;0;56;953;91.4;10806;15.5;5.1;28.4;75.7
SMA;19581001;-;0;81;955.2;117.5;4302;8.3;0.8;19.5;85.9
SMA;19581101;-;0;95;952.5;65.8;756;3.6;-0.5;11.7;89.1
SMA;19581201;-;1;81;942.3;92.1;2880;2.6;-6.5;11.5;77.9
SMA;19590101;-;5;79;948.2;135.8;4062;0;-9.4;11.1;78.2
SMA;19590201;-;0;45;962.6;4.7;8886;1.6;-5.6;15.7;76.7
SMA;19590301;-;0;71;949.3;76.2;7026;7.3;-0.5;19.8;75
SMA;19590401;-;0;55;945.8;71.3;12396;9.8;-2.6;25.1;61.8
SMA;19590501;-;0;57;948.5;53.2;14616;13.4;2.6;26.1;66.6
SMA;19590601;-;0;69;953.1;178;11610;16.4;6.9;29.1;71
SMA;19590701;-;0;46;952.3;97.7;16104;19.5;9.9;32.5;68.9
SMA;19590801;-;0;58;952.5;53.9;13086;17;6.7;29.2;74.2
SMA;19590901;-;0;34;953;12.4;15228;15.1;3.3;27.9;74.8
SMA;19591001;-;0;68;952.4;106.4;6456;8.8;0.3;21.2;84.1
SMA;19591101;-;0;87;948.3;48.4;1800;2.2;-2.7;11.7;87.6
SMA;19591201;-;0;81;942.8;97.1;3594;2.6;-5.5;11.3;82.3
SMA;19600101;-;2;76;949.1;61.8;4284;-0.2;-16.5;11.8;78.4
SMA;19600201;-;1;72;945.4;76;5778;2.1;-12.1;17.9;75.3
SMA;19600301;-;0;74;944.8;63.3;7224;6.2;-2.5;20.2;70.4
SMA;19600401;-;0;69;950.5;75.5;9042;8.2;-1.5;22.2;68
SMA;19600501;-;0;65;950.9;81.9;14136;14;0.8;28;64.5
SMA;19600601;-;0;64;952.8;149.9;13722;16.8;6;30.6;65.2
SMA;19600701;-;0;73;951;146.4;11334;15.3;7.2;28;68.5
SMA;19600801;-;0;67;949.7;238.1;12762;16.6;9.2;31;69.9
SMA;19600901;-;0;69;950;109.4;8358;12.3;4.9;25.4;76.8
SMA;19601001;-;0;78;943.1;136.4;6420;8.7;0;23.4;75.2
SMA;19601101;-;0;75;947;102.6;4632;6.3;-0.4;16.5;74.5
SMA;19601201;-;0;90;943.9;53.3;2376;0.5;-6;13.8;80.3
SMA;19610101;-;2;94;948.9;79.8;1176;-0.2;-5.7;11.2;81.3
SMA;19610201;-;0;65;957;64.5;7224;5.2;-1.2;18.2;72.2
SMA;19610301;-;0;41;958.2;32.1;12630;6.9;-3.1;20.4;67.6
SMA;19610401;-;0;69;945.6;98.3;8814;11.4;3.4;26.2;72.6
SMA;19610501;-;0;77;949.1;138.8;10440;11.1;0.5;26.9;75.5
SMA;19610601;-;0;60;951.5;61.3;12888;16.3;7;30.2;74.1
SMA;19610701;-;0;58;951.5;140.1;14664;16.5;6.9;32;69.5
SMA;19610801;-;0;51;953.9;111.2;15090;16.6;8.7;30.3;74.3
SMA;19610901;-;0;47;953.3;34.2;13326;17.7;7.2;29.7;76.7
SMA;19611001;-;0;66;949.9;41.4;7284;10.4;1.5;22.2;82.2
SMA;19611101;-;0;83;946.6;27.1;3876;3.8;-3.6;14.7;85.1
SMA;19611201;-;0;83;948.7;130;3432;1;-11.3;17;87
SMA;19620101;-;10;83;952.4;132.1;3456;1.3;-10.8;12.4;80
SMA;19620201;-;2;76;953.2;77;4692;0.1;-11.3;9.8;77.8
SMA;19620301;-;0;67;942.9;71;8466;1.2;-8.2;18.5;70.9
SMA;19620401;-;0;62;948.5;56.2;11826;8.8;-0.8;26;62.4
SMA;19620501;-;0;75;950.1;142;9432;10.6;-1.9;28.2;68.4
SMA;19620601;-;0;49;954.9;56.4;17346;15.1;0.9;31.4;60.2
SMA;19620701;-;0;65;951.9;52.8;13782;17;6.5;32.8;61.7
SMA;19620801;-;0;44;953.3;145.2;18300;18.7;9.9;33.2;62.4
SMA;19620901;-;0;55;952;96.9;11604;13.7;3.3;30.6;69.7
SMA;19621001;-;0;54;954;14.7;9246;9.5;-1;24;79.6
SMA;19621101;-;1;80;946.5;23.5;3516;1.9;-10.2;22.2;83.6
SMA;19621201;-;5;92;948.4;131.2;1278;-3.4;-14.7;8.3;87.5
SMA;19630101;-;15;75;949.4;32.7;4410;-6.2;-19;6.4;81.6
SMA;19630201;-;20;71;942;51.2;5574;-4.1;-17;9.5;73.6
SMA;19630301;-;4;64;949.2;132.5;9084;3.2;-12.9;14;67.9
SMA;19630401;-;0;71;946.5;98.1;7050;9.3;-1.2;21.7;69.2
SMA;19630501;-;0;70;950.3;87.4;10116;11.7;2.3;25.6;71.2
SMA;19630601;-;0;72;949.1;117.8;10296;15.7;8.9;32.1;69.6
SMA;19630701;-;0;56;953.2;97.2;16704;18.6;9.6;30.7;68.2
SMA;19630801;-;0;69;948.8;132.6;10128;15.9;5.9;30.7;76.5
SMA;19630901;-;0;71;952.1;98.1;7824;14.3;5.4;25.5;81.9
SMA;19631001;-;0;72;954.4;71.1;7140;8.9;0.5;20;81.5
SMA;19631101;-;0;73;945;111;5400;7.4;-0.3;17.7;76.6
SMA;19631201;-;0;85;949.9;2.1;3012;-3;-11.2;7.7;86.7
SMA;19640101;-;1;93;961.1;14.9;738;-3.3;-8.2;5;92.2
SMA;19640201;-;0;74;949.9;41.5;5472;2;-7.2;16.8;80.4
SMA;19640301;-;1;89;944.5;137.2;3024;2.4;-7;14.4;83.8
SMA;19640401;-;0;67;948.4;91.9;9768;9.7;0.9;25.1;69.3
SMA;19640501;-;0;58;952;176.1;14040;14.2;5;27.8;67.2
SMA;19640601;-;0;56;951;95.9;15210;17.2;7.9;31.2;66.6
SMA;19640701;-;0;34;953.2;43.4;19170;19.5;8;33.8;59.5
SMA;19640801;-;0;52;951.1;131.3;13242;16.5;6.8;31.2;68.3
SMA;19640901;-;0;51;954.7;67.1;11364;14.5;2.7;28.2;72.7
SMA;19641001;-;0;86;949.6;76;3240;7.4;-0.7;20.9;79.1
SMA;19641101;-;0;88;952.9;58.9;1752;4.9;-0.9;13.3;81.8
SMA;19641201;-;4;87;948;40;1338;-0.5;-10.5;8;85
SMA;19650101;-;1;87;946.1;70;2418;0.8;-6;14;82.3
SMA;19650201;-;10;67;953;33.3;5886;-3.1;-11.1;7.5;79.3
SMA;19650301;-;6;68;949.6;98.5;6930;3.8;-10.9;19.3;73.6
SMA;19650401;-;0;71;946.1;186.5;7212;6.6;0;20.7;74.2
SMA;19650501;-;0;73;949.4;208.9;10122;11.5;2.1;26.5;70.1
SMA;19650601;-;0;66;950.6;151.9;11226;16.1;5;32.6;75.8
SMA;19650701;-;0;71;950;173;10788;15.7;8.3;30.7;77.2
SMA;19650801;-;0;62;950.9;151;11946;15.8;7.2;30.9;77.6
SMA;19650901;-;0;64;948;131.7;8550;12.1;5.5;25.1;84
SMA;19651001;-;0;70;954.4;12.9;5058;8.4;1.6;20.4;87.9
SMA;19651101;-;2;87;943.6;156.6;2172;3.2;-8.1;18.1;85.8
SMA;19651201;-;0;87;943.7;168.5;1212;2.8;-3.5;13.2;82.3
SMA;19660101;-;6;76;946.9;62.9;3690;-2.3;-16.6;13;80.1
SMA;19660201;-;0;74;942.7;122;4062;5.8;-2.4;16;80.3
SMA;19660301;-;0;67;952.5;70.8;8082;3.6;-2.7;14.8;73.6
SMA;19660401;-;0;67;945.6;118.1;8472;10;0.1;21.3;72.9
SMA;19660501;-;0;55;951.4;73.9;13404;13.1;4;26.6;66.9
SMA;19660601;-;0;56;951.1;84.6;14490;16.8;6;31.4;67
SMA;19660701;-;0;68;949.6;183.8;10812;15.5;8.1;29.7;73.2
SMA;19660801;-;0;71;950.3;213.7;9786;15.2;5.2;33.9;80.6
SMA;19660901;-;0;52;952.6;80.9;10260;15;6.6;28.6;80.2
SMA;19661001;-;0;74;944.6;47.4;6594;11.8;-1.3;28.7;82.3
SMA;19661101;-;4;84;947.7;107.9;3558;2;-3.9;19.6;82.3
SMA;19661201;-;3;89;947.2;145.5;1230;1.5;-6.2;9.5;82
SMA;19670101;-;4;86;953;99.5;2544;0.1;-11.5;13.6;81.2
SMA;19670201;-;0;57;951.7;48.7;6612;2.4;-10.5;14.6;70.9
SMA;19670301;-;0;71;953.1;98;6906;5.5;-1.1;18.2;69.9
SMA;19670401;-;0;61;947.8;28.3;9798;7.3;-2.9;21.5;64.8
SMA;19670501;-;0;65;948.1;113.5;11646;12.5;0.4;31.6;64.3
SMA;19670601;-;0;57;953.5;142.4;13104;14.6;4.5;32.6;74.7
SMA;19670701;-;0;44;953.4;130.4;16944;19.5;8.4;31.7;70.8
SMA;19670801;-;0;58;951.6;85.5;12744;16.8;7.7;31.5;76.1
SMA;19670901;-;0;66;950.1;179.1;7818;13.5;5.9;27.6;81.2
SMA;19671001;-;0;47;951.3;36.5;11826;11.9;0;25.2;77.7
SMA;19671101;-;0;87;950.9;66.1;2952;4.1;-4.8;14.2;85.2
SMA;19671201;-;3;81;950.3;62.7;2670;-1.1;-11.9;11.2;81.2
SMA;19680101;-;10;80;950.2;141.3;3714;-1;-14.6;11.4;83
SMA;19680201;-;0;75;945.3;75;4692;1.6;-4.9;11.4;81.3
SMA;19680301;-;0;61;950.2;48.5;8712;4.9;-5.4;22.8;70
SMA;19680401;-;0;59;948.7;75.7;11958;9.6;-2.5;28;67.7
SMA;19680501;-;0;69;948.9;104.6;11634;11.7;1.8;27.2;69.6
SMA;19680601;-;0;68;951.2;74;14082;15.7;5.6;30.9;67.2
SMA;19680701;-;0;58;953;81.6;14544;16.9;7.1;32.2;69.3
SMA;19680801;-;0;71;949.2;203.9;9690;15.5;6.5;27;75.6
SMA;19680901;-;0;70;950;227.8;8454;13;5.4;25;77.6
SMA;19681001;-;0;72;954;35.7;6444;11;3.5;23.6;84.5
SMA;19681101;-;0;90;947.2;36.8;1992;3.8;-5;23.8;87.4
SMA;19681201;-;3;92;944.8;51.9;1524;-1.3;-9.6;9.1;88.7
SMA;19690101;-;10;88;948.5;50.7;2190;0.3;-7.9;8.5;88.1
SMA;19690201;-;8;80;942;46.8;4548;-1;-9.7;11;79.2
SMA;19690301;-;0;76;944.3;53.9;4956;3.7;-4;15.1;78.9
SMA;19690401;-;0;70;948.7;84.7;8412;7.6;-2.4;24.8;71.3
SMA;19690501;-;0;61;948;74.4;14004;14;3;31.3;66.2
SMA;19690601;-;0;67;948.9;187.1;10542;13.7;4.2;27;74.1
SMA;19690701;-;0;48;955.3;57.6;16386;18.5;7.2;31.8;70.5
SMA;19690801;-;0;60;950.7;189;11910;16.2;6.9;29.7;74.2
SMA;19690901;-;0;66;951.6;23;8958;14.7;8.1;25;79.1
SMA;19691001;-;0;62;956.4;9.6;8130;9.9;1.5;21.2;80.8
SMA;19691101;-;1;71;945.8;95.3;6102;4.9;-8;16;75.2
SMA;19691201;-;11;96;946.2;79.8;666;-3.9;-12;5.5;85.5
SMA;19700101;-;5;82;943.5;61;2448;-0.6;-9.1;9.9;85.2
SMA;19700201;-;12;91;944.2;289.2;1842;0.6;-9.8;11.7;79.1
SMA;19700301;-;8;72;945.3;61.4;6984;1.7;-8.4;14;71.9
SMA;19700401;-;1;83;948.5;199.8;6312;5.8;-2.8;23.8;70.8
SMA;19700501;-;0;72;949.6;95.1;9966;11.3;0.5;25;68
SMA;19700601;-;0;63;951.5;149.2;12852;16.9;6.3;30.1;69.8
SMA;19700701;-;0;63;951.5;105.4;13872;17.1;5.4;30.3;68.2
SMA;19700801;-;0;68;950.6;225;11124;17.2;7.6;32.7;75
SMA;19700901;-;0;50;953.9;56.4;12702;14.4;4.4;28.2;73.1
SMA;19701001;-;0;68;953.9;57.3;7056;8.7;0.3;23.8;76.5
SMA;19701101;-;0;82;950;80.8;4140;5.9;-1.4;20.7;74
SMA;19701201;-;1;91;953.3;39.9;1764;-0.9;-11;10.2;81.9
SMA;19710101;-;6;80;946.4;33.5;3540;-1.7;-13.3;10;88.4
SMA;19710201;-;3;75;952.1;56.5;5232;-0.1;-9.1;7.8;85.7
SMA;19710301;-;2;74;945.8;45.2;6402;0.7;-14.4;13;78.3
SMA;19710401;-;0;54;944.8;66.2;12768;10.9;-0.4;24.2;66.3
SMA;19710501;-;0;75;945.7;83.6;10104;14.2;5;28.3;75.2
SMA;19710601;-;0;80;948.1;202.1;9390;14;7.4;24.6;77.9
SMA;19710701;-;0;35;952.7;93.9;19674;18.8;7.5;30.7;69.3
SMA;19710801;-;0;60;950.8;122.5;13344;18.1;10.6;30;78.4
SMA;19710901;-;0;48;955.5;80.1;13986;13.1;2;23.9;78.1
SMA;19711001;-;0;53;958.9;43.7;10674;10.1;0.2;23;81.9
SMA;19711101;-;0;84;947.6;89.9;3798;3;-6.6;14.5;83
SMA;19711201;-;0;85;958.4;38.2;2484;1.3;-4.2;10.4;88.1
SMA;19720101;-;2;86;946.3;23;2064;-0.2;-7.4;10;84
SMA;19720201;-;1;78;944.2;15.7;5412;3.2;-7.9;16.6;81.4
SMA;19720301;-;0;55;947;15.4;10644;6.7;-1.5;18.4;74.8
SMA;19720401;-;0;85;944.7;121.8;5610;7.5;-2;22;80.9
SMA;19720501;-;0;79;947.6;94.5;9312;11.6;2.5;23.2;77.1
SMA;19720601;-;0;70;949.6;152.6;10836;14.3;5.3;27.2;75.5
SMA;19720701;-;0;73;952.2;166.5;11754;17;7.8;30.6;78.7
SMA;19720801;-;0;60;952.6;126.4;12060;16;6.6;29.2;79.3
SMA;19720901;-;0;55;952.6;32.8;10362;10.9;2.6;23.3;82.7
SMA;19721001;-;0;60;952.9;18.7;7596;7.1;-0.6;18.5;83
SMA;19721101;-;0;73;952.9;210.5;4722;4.4;-4.5;15.8;85.8
SMA;19721201;-;0;81;957.3;26;2940;-0.6;-7.6;11;88.8
SMA;19730101;-;1;89;955.2;40.3;990;-1.1;-6.8;4.9;86.7
SMA;19730201;-;5;80;949.1;51.6;4254;-0.2;-8.6;7.7;81.3
SMA;19730301;-;0;65;955.6;33.4;7824;3.1;-8;17.3;71.5
SMA;19730401;-;1;76;948.5;88.1;8112;5.3;-2.7;21;68.7
SMA;19730501;-;0;69;951.4;94;13206;13.7;3;25.6;64.2
SMA;19730601;-;0;64;952.9;187.3;12504;16.3;6.3;29.4;68.9
SMA;19730701;-;0;65;949.8;152.3;11592;17.1;8.2;29.4;70.7
SMA;19730801;-;0;54;954.1;74.2;13332;18.8;10.7;29.7;77.2
SMA;19730901;-;0;51;952.5;81.1;11448;15;6.2;29;81.3
SMA;19731001;-;0;71;953.4;130.1;4878;7.6;-0.4;19.6;86.2
SMA;19731101;-;1;69;955.5;116.5;4584;3.6;-5.8;13.4;83.2
SMA;19731201;-;3;80;949.7;61.1;1938;0.3;-14;11;82.2
SMA;19740101;-;0;81;954.1;43.6;2508;2.9;-3.4;14.7;85.2
SMA;19740201;-;1;86;944.3;83.7;3066;2.9;-3.9;15;82.7
SMA;19740301;-;0;73;947.3;43;7182;7.1;-2.4;22.5;73.8
SMA;19740401;-;0;49;945.2;41.1;12396;8.6;-1.2;19.2;67.9
SMA;19740501;-;0;69;947.7;128.4;11682;11.6;2.6;23.1;74.5
SMA;19740601;-;0;63;949.1;137.9;12408;14.5;5.5;26.2;75.2
SMA;19740701;-;0;58;952.5;136.3;14784;17.1;8.6;28.4;73.2
SMA;19740801;-;0;58;951.7;100;13314;18.1;8.8;32.3;78.2
SMA;19740901;-;0;63;949.2;81.3;8502;13.7;3.6;25.7;82
SMA;19741001;-;0;89;946.2;127;2226;4.8;0;12.5;86.3
SMA;19741101;-;0;80;949.6;127.9;2532;4.3;-1;14;85.7
SMA;19741201;-;0;79;957.1;101.7;3222;4.1;-5;14.2;81.2
SMA;19750101;-;0;74;953.7;76.2;3192;3.6;-2.4;11;82.7
SMA;19750201;-;0;51;955.7;22.1;8460;1.8;-4.5;13.4;78.5
SMA;19750301;-;1;83;942;73.7;4368;3.6;-5.7;14;81.5
SMA;19750401;-;1;70;949;95.6;8142;7.8;-1.9;21.7;71.1
SMA;19750501;-;0;70;948.2;84.5;9672;12.7;2.5;27.4;71.8
SMA;19750601;-;0;71;951;150.4;9192;14.2;4;27.1;74.5
SMA;19750701;-;0;55;952;113.3;14724;17.8;8.4;30.6;72.8
SMA;19750801;-;0;63;952.3;294.6;11580;17.6;9.6;29.6;79.6
SMA;19750901;-;0;68;952;118.3;8394;16.2;8.5;27.7;82.7
SMA;19751001;-;0;69;954.6;61.3;6348;7.7;1.9;20.4;86.7
SMA;19751101;-;0;80;950.1;116.4;2814;4.4;-5.6;14.9;86.6
SMA;19751201;-;1;85;956.1;10.4;1782;-0.6;-9.2;7.5;89
SMA;19760101;-;2;78;953;54;2964;1.3;-11.1;9;81.8
SMA;19760201;-;3;76;952.3;42;4266;1.1;-8.4;15.4;86.7
SMA;19760301;-;0;50;950.9;12.9;9990;3.7;-7;17.5;70.8
SMA;19760401;-;0;49;947.7;56.7;12702;8.1;-1.2;21;71.8
SMA;19760501;-;0;58;950.3;80.8;13626;13.4;1.5;26.9;73.2
SMA;19760601;-;0;41;953.7;34.1;18072;18.2;5.9;30.2;66.2
SMA;19760701;-;0;59;950.8;228.4;13140;19;10;31.3;74.1
SMA;19760801;-;0;59;952.7;118.3;12324;15.7;8.4;25.2;77.1
SMA;19760901;-;0;73;950.2;103.5;6408;12.6;5.3;22.6;82.9
SMA;19761001;-;0;74;943.6;61.9;5922;10.5;2.7;22.3;85.7
SMA;19761101;-;0;85;951;58.9;2190;4.5;-0.2;19.1;84.4
SMA;19761201;-;6;86;944.3;110.7;1644;-1.6;-10.8;7.5;89.9
SMA;19770101;-;16;89;946.8;80.9;1440;0.7;-6.4;8.6;88.6
SMA;19770201;-;0;79;944.8;139.4;4074;4.8;-4.4;13;78.6
SMA;19770301;-;0;78;952.5;71.8;6510;7.6;-3;21.2;73.6
SMA;19770401;-;0;83;948.9;165.7;5856;6.4;-2;21.4;78.9
SMA;19770501;-;0;70;948;75.5;9876;11.7;2.8;24.5;73.5
SMA;19770601;-;0;70;948.9;122.4;9816;15.2;5.7;30;74.7
SMA;19770701;-;0;61;949.2;122.2;11994;17.1;8.3;28;73.4
SMA;19770801;-;0;69;948.7;104.1;8928;15.9;9.2;26.3;78.5
SMA;19770901;-;0;60;955.9;57.3;8682;12.6;3.5;24.8;78.6
SMA;19771001;-;0;74;953.1;74;5532;10.8;2.8;23.2;82.2
SMA;19771101;-;0;76;947.7;89.5;4068;5.2;-4;19.4;77.5
SMA;19771201;-;0;84;953.5;67.5;2226;1.6;-5.7;14.3;86.4
SMA;19780101;-;2;84;946.6;65.9;2130;0.1;-9;6.7;82.9
SMA;19780201;-;14;85;941.3;127.5;2826;-0.4;-6.1;13.1;81.1
SMA;19780301;-;0;80;947.8;145.8;5940;4.9;-1.8;18.6;72.9
SMA;19780401;-;0;70;943.2;47.9;8406;7.3;-1.5;19;67.5
SMA;19780501;-;0;73;947.7;135.7;6528;10.9;3.3;22.4;73
SMA;19780601;-;0;64;949.6;136.2;9534;14.3;6.3;27.1;70.5
SMA;19780701;-;0;63;951.6;100;9936;16.3;8.5;28.5;71.5
SMA;19780801;-;0;60;952.8;179.4;11064;15.6;6.8;26.9;75.8
SMA;19780901;-;0;58;953.6;51.6;10656;13.3;3.6;24;77
SMA;19781001;-;0;69;955.9;102.8;5772;8.3;2;18.5;87.2
SMA;19781101;-;0;74;959.8;16.5;4230;3.3;-4.8;11.4;87.6
SMA;19781201;-;1;85;942.4;95.3;1758;1.8;-7.1;11.3;82
SMA;19790101;-;8;80;946.4;74.3;2364;-2.9;-12.2;5.8;85.5
SMA;19790201;-;1;81;943.4;88.2;3678;2;-6.8;11.9;83.1
SMA;19790301;-;0;78;944.1;137.6;4932;5.1;-1.1;16.7;78.7
SMA;19790401;-;0;73;946.3;100.8;7038;6.1;-0.6;19.6;74.2
SMA;19790501;-;0;55;951.3;48.4;12402;12.4;-0.8;28.1;66
SMA;19790601;-;0;64;952.5;124.9;9084;16.1;7.2;26.5;73.5
SMA;19790701;-;0;59;954.1;70.6;10302;17.2;7.3;30.2;66.7
SMA;19790801;-;0;61;950.3;108.3;10176;15.6;6.7;28.2;73.8
SMA;19790901;-;0;53;954.3;95.6;9912;13.8;3.8;25.4;77.8
SMA;19791001;-;0;71;947.9;87.5;4896;9.7;1.3;19.3;85.7
SMA;19791101;-;3;79;950.6;148.2;3114;3.7;-2.9;13.9;84.6
SMA;19791201;-;5;78;948.6;99.8;3006;3.8;-2.9;13.5;77.9
SMA;19800101;-;12;90;948.6;105.5;1782;-1.2;-8.1;10.8;82.8
SMA;19800201;-;0;66;953.6;70.8;5244;3.3;-3;11.5;77.4
SMA;19800301;-;0;73;944;75.8;5640;4.8;-3.5;14.6;73.6
